event_key,conversation_title,referenced_by,reference_sources,roles,in_xlsx,in_export,text_agrees,observed_count,status,confidence,xlsx_text,export_text,relocation_candidates,note,evidence
DialogueNodeEvent:108:70,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,You are restating Aryn’s claim. We are pretty sure this is incorrect. Try using another claim.,You are restating Aryn’s claim. We are pretty sure this is incorrect. Try using another claim.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,70]='You are restating Aryn’s claim. We are pretty sure this is i' || export[108,70]='You are restating Aryn’s claim. We are pretty sure this is i'"
DialogueNodeEvent:108:72,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"You are restating Aryn’s claim. Since we collected evidence that water disappeared for natural reasons, try building an argument that doesn't align with what Aryn says.","You are restating Aryn’s claim. Since we collected evidence that water disappeared for natural reasons, try building an argument that doesn't align with what Aryn says.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,72]='You are restating Aryn’s claim. Since we collected evidence ' || export[108,72]='You are restating Aryn’s claim. Since we collected evidence '"
DialogueNodeEvent:108:73,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,You are restating Aryn’s claim. We are pretty sure this is incorrect. Try using another claim.,You are restating Aryn’s claim. We are pretty sure this is incorrect. Try using another claim.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,73]='You are restating Aryn’s claim. We are pretty sure this is i' || export[108,73]='You are restating Aryn’s claim. We are pretty sure this is i'"
DialogueNodeEvent:108:74,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"You are restating Aryn’s claim. Since we collected evidence that water disappeared for natural reasons, try building an argument that doesn't align with what Aryn says.","You are restating Aryn’s claim. Since we collected evidence that water disappeared for natural reasons, try building an argument that doesn't align with what Aryn says.",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,74]='You are restating Aryn’s claim. Since we collected evidence ' || export[108,74]='You are restating Aryn’s claim. Since we collected evidence '"
DialogueNodeEvent:108:75,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,You are restating Aryn’s claim. We are pretty sure this is incorrect. Try using another claim.,You are restating Aryn’s claim. We are pretty sure this is incorrect. Try using another claim.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,75]='You are restating Aryn’s claim. We are pretty sure this is i' || export[108,75]='You are restating Aryn’s claim. We are pretty sure this is i'"
DialogueNodeEvent:108:76,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your claim and evidence are not aligned with your reasoning. You are restating Aryn’s claim. We are pretty sure this is incorrect. Try using another claim.,Your claim and evidence are not aligned with your reasoning. You are restating Aryn’s claim. We are pretty sure this is incorrect. Try using another claim.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,76]='Your claim and evidence are not aligned with your reasoning.' || export[108,76]='Your claim and evidence are not aligned with your reasoning.'"
DialogueNodeEvent:108:78,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your claim and evidence are not aligned. You are restating Aryn’s claim. We are pretty sure this is incorrect. Try building an argument that doesn't align with what Aryn says.,Your claim and evidence are not aligned. You are restating Aryn’s claim. We are pretty sure this is incorrect. Try building an argument that doesn't align with what Aryn says.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,78]='Your claim and evidence are not aligned. You are restating A' || export[108,78]='Your claim and evidence are not aligned. You are restating A'"
DialogueNodeEvent:108:79,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your claim and evidence are not aligned. You are restating Aryn’s claim. We are pretty sure this is incorrect. Try using another claim.,Your claim and evidence are not aligned. You are restating Aryn’s claim. We are pretty sure this is incorrect. Try using another claim.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,79]='Your claim and evidence are not aligned. You are restating A' || export[108,79]='Your claim and evidence are not aligned. You are restating A'"
DialogueNodeEvent:108:80,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Logically your evidence does not support your claim. The amount of salt in the collector does not explain what happens to the water.\n,Logically your evidence does not support your claim. The amount of salt in the collector does not explain what happens to the water.\n,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,80]='Logically your evidence does not support your claim. The amo' || export[108,80]='Logically your evidence does not support your claim. The amo'"
DialogueNodeEvent:108:82,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Scientifically your evidence does not support your claim.,Scientifically your evidence does not support your claim.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,82]='Scientifically your evidence does not support your claim.' || export[108,82]='Scientifically your evidence does not support your claim.'"
DialogueNodeEvent:108:83,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your claim sounds good. Try using a different piece of evidence.,Your claim sounds good. Try using a different piece of evidence.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,83]='Your claim sounds good. Try using a different piece of evide' || export[108,83]='Your claim sounds good. Try using a different piece of evide'"
DialogueNodeEvent:108:84,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your reasoning does not describe how water behaves in nature. Are you sure the water is being filtered?,Your reasoning does not describe how water behaves in nature. Are you sure the water is being filtered?,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,84]='Your reasoning does not describe how water behaves in nature' || export[108,84]='Your reasoning does not describe how water behaves in nature'"
DialogueNodeEvent:108:85,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your reasoning does not describe how water behaves in nature. Are you sure the water is being filtered?,Your reasoning does not describe how water behaves in nature. Are you sure the water is being filtered?,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,85]='Your reasoning does not describe how water behaves in nature' || export[108,85]='Your reasoning does not describe how water behaves in nature'"
DialogueNodeEvent:108:86,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your reasoning does not describe how water behaves in nature. Are you sure the water is being transformed into salt?,Your reasoning does not describe how water behaves in nature. Are you sure the water is being transformed into salt? ,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,86]='Your reasoning does not describe how water behaves in nature' || export[108,86]='Your reasoning does not describe how water behaves in nature'"
DialogueNodeEvent:108:87,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Your claim and evidence makes sense, but your reasoning does not match the rest of your argument. Try using a different reasoning.","Your claim and evidence makes sense, but your reasoning does not match the rest of your argument. Try using a different reasoning. ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,87]='Your claim and evidence makes sense, but your reasoning does' || export[108,87]='Your claim and evidence makes sense, but your reasoning does'"
DialogueNodeEvent:108:88,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,"Your argument is very close to ideal, but your reasoning should connect all of your pieces of evidence with your claim.","Your argument is very close to ideal, but your reasoning should connect all of your pieces of evidence with your claim. ",,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,88]='Your argument is very close to ideal, but your reasoning sho' || export[108,88]='Your argument is very close to ideal, but your reasoning sho'"
DialogueNodeEvent:108:89,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your reasoning should connect all of your pieces of evidence with your claim.  Try using a different reasoning that connects all of your evidence to your claim.,Your reasoning should connect all of your pieces of evidence with your claim.  Try using a different reasoning that connects all of your evidence to your claim.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,89]='Your reasoning should connect all of your pieces of evidence' || export[108,89]='Your reasoning should connect all of your pieces of evidence'"
DialogueNodeEvent:108:90,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your argument contains too many reasoning statements. Make sure your reasoning explains why your evidence supports your claim.,Your argument contains too many reasoning statements. Make sure your reasoning explains why your evidence supports your claim.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,90]='Your argument contains too many reasoning statements. Make s' || export[108,90]='Your argument contains too many reasoning statements. Make s'"
DialogueNodeEvent:108:91,U5/Argumentation Feedback,U5P3,grading,U5P3:Target,True,True,True,0,EXPECTED_DIALOGUE_NOT_OBSERVED,MEDIUM,Your argument contains too many reasoning statements. Select one reasoning statement that explains why your evidence supports your claim.,Your argument contains too many reasoning statements. Select one reasoning statement that explains why your evidence supports your claim.,,ID exists in current dialogue DB but did not fire in this playthrough (may be conditional dialogue),"xlsx[108,91]='Your argument contains too many reasoning statements. Select' || export[108,91]='Your argument contains too many reasoning statements. Select'"
